global_distress_mean,global_distress_max,global_distress_std,pain_index_mean,pain_index_max,pain_index_std,fear_index_mean,fear_index_max,fear_index_std,fatigue_index_mean,fatigue_index_max,fatigue_index_std,agitation_index_mean,agitation_index_max,agitation_index_std,tension_index_mean,tension_index_max,tension_index_std,respiratory_index_mean,respiratory_index_max,respiratory_index_std,gaze_variance_mean,gaze_variance_max,fixation_duration_mean,fixation_duration_max,recent_saccades_mean,recent_saccades_max,mean_gaze_speed_mean,mean_gaze_speed_max,max_gaze_speed_mean,max_gaze_speed_max,eye_contact_ratio_mean,eye_contact_ratio_max,face_confidence_mean,face_confidence_min,episode_pain_count,episode_agitation_count,episode_fatigue_count,episode_fear_count,episode_eye_closure_count,alert_ratio,scanning_ratio,eye_closed_ratio,window_start,window_end
35.89813333333333,43.45,0.8792823390511939,49.602133333333335,63.29,1.9522145699357312,38.10766666666667,42.42,3.225656463370952,24.7504,55.82,4.444979202131608,12.357133333333334,18.91,1.3233120623336254,58.53433333333333,59.97,1.4694793931188332,14.0182,14.89,0.46813792208489136,0.008337999999999998,0.0103,0.26533266666666666,0.9333,3.7,8,0.03687933333333333,0.0776,0.23952333333333334,0.3217,0.9040286666666668,1.0,0.7954533333333332,0.0,136,0,0,0,0,0.9933333333333333,0.0,0.006666666666666667,0,150
35.693533333333335,43.45,1.0734821572035802,49.38366666666667,63.34,2.1983454475889643,38.22413333333333,41.91,3.019785135399885,24.72553333333333,58.75,5.089963085356399,11.8596,16.7,0.9186157371192927,57.776733333333326,59.93,1.8395288631817517,14.102599999999999,15.33,0.38486540835769534,0.008504000000000001,0.01,0.43799933333333335,1.7,6.066666666666666,9,0.03496200000000001,0.0378,0.30110799999999993,0.3217,0.9544866666666667,0.9677,0.8181,0.79,150,0,0,0,0,0.98,0.0,0.02,75,225
35.486533333333334,42.91,0.9170831984292172,48.84993333333333,63.34,2.113532777341022,39.306733333333334,43.92,3.319654000056254,23.776066666666665,58.75,4.813607375833647,11.686266666666667,14.57,0.676942937397363,57.50186666666667,59.8,1.8142173000038089,14.233400000000001,15.33,0.4547642356948423,0.008147333333333335,0.0098,0.44066599999999995,1.7,8.006666666666666,11,0.03408466666666666,0.0367,0.29979066666666654,0.3217,0.9603646666666666,0.9677,0.81912,0.808,150,0,0,0,0,0.9866666666666667,0.0,0.013333333333333334,150,300
36.58213333333333,43.78,2.574866800924971,47.05293333333333,56.8,4.736872009932161,43.67113333333334,81.21,11.55224749548191,22.476466666666667,42.1,4.84051943197883,17.04513333333333,52.67,11.852501717442133,57.22820000000001,59.95,2.333565428853079,19.118733333333335,49.22,11.109204497140384,0.02400266666666667,0.1188,0.212222,0.8667,10.926666666666666,17,0.03682333333333333,0.0507,0.338962,0.6574,0.9552853333333333,0.9654,0.7237866666666667,0.0,123,2,0,4,0,0.9266666666666666,0.07333333333333333,0.0,225,375
40.37746666666667,53.01,3.852893654424457,43.18226666666667,58.24,8.981887153664497,51.0362,92.22,19.96475699087515,22.071000000000005,56.69,7.7123140226453835,27.653866666666666,64.37,16.84075564576477,55.12646666666667,59.96,4.9935754882248,46.36860000000001,85.05,27.421351599259314,0.17851466666666668,0.4374,0.09088866666666666,0.7,15.4,21,0.049359999999999994,0.0667,0.5287213333333334,0.6574,0.9074006666666666,0.9654,0.60372,0.0,58,2,0,4,0,0.4266666666666667,0.5466666666666666,0.02666666666666667,300,450
42.9272,53.01,2.0981248003520547,43.75006666666667,58.71,8.34048117137269,48.047533333333334,92.22,18.190190915781304,22.823133333333335,56.69,8.155170561971993,24.835,64.37,14.58990120302718,56.145,59.98,5.152169511103157,76.43853333333333,85.67,14.02152646989126,0.38041933333333333,0.4976,0.0015553333333333335,0.1,21.326666666666668,29,0.06600066666666665,0.0795,0.6498966666666667,0.6574,0.829646,0.9167,0.6675599999999999,0.0,20,0,0,0,0,0.0,0.9666666666666667,0.03333333333333333,375,525
40.852133333333335,49.51,3.4809758306803507,47.55966666666666,60.2,2.7370685383170787,39.51673333333333,49.6,4.738646976016568,24.562133333333335,55.34,5.935299428922013,14.899866666666666,25.03,2.6938856910290565,58.825733333333325,59.98,1.3543885153674642,64.76546666666667,85.67,29.87010928964592,0.31262400000000007,0.4976,0.066444,0.6,22.06,29,0.06629866666666667,0.0795,0.6040466666666666,0.6574,0.7989806666666666,0.8212,0.78042,0.71,85,0,0,0,0,0.02,0.96,0.02,450,600
37.18926666666666,48.53,3.199514664677357,48.26546666666666,62.12,2.497148867273312,38.10566666666667,42.67,3.5686869761553424,25.479733333333332,60.38,6.01071737967645,12.895,17.59,1.1782598646838616,58.56593333333333,59.97,1.7111607962706223,29.676866666666665,84.06,27.840169186225744,0.10798266666666669,0.3426,0.30444333333333334,1.4667,15.0,23,0.051348,0.0684,0.5357500000000001,0.5657,0.8116966666666666,0.8281,0.8066333333333333,0.778,150,0,0,0,0,0.47333333333333333,0.49333333333333335,0.03333333333333333,525,675
35.42699999999999,42.5,1.2169241399594748,47.922133333333335,62.12,2.5752066670611238,38.281,42.9,3.7097556405714487,24.919666666666664,60.38,6.159654441700713,12.9476,17.26,1.1504394724911746,58.60773333333334,59.96,1.6567701847842857,13.7096,14.86,0.4860950828080875,0.023146666666666666,0.0723,0.5995546666666667,1.4667,9.066666666666666,16,0.039850666666666666,0.0534,0.4459,0.5657,0.8285480000000001,0.844,0.8084133333333333,0.785,150,0,0,0,0,0.94,0.02666666666666667,0.03333333333333333,600,750
35.3398,42.26,1.154734328374937,47.57033333333334,60.79,2.509129215155034,38.23513333333334,43.6,4.055924283586104,24.704333333333338,55.17,6.00233147282118,13.300666666666666,17.26,1.1106069848152216,58.84939999999999,59.99,1.2976893403897074,13.686600000000002,14.87,0.5465607293544635,0.014557333333333335,0.0252,0.500444,1.7,8.393333333333333,13,0.036871999999999995,0.0405,0.36744333333333334,0.386,0.8406726666666667,0.8497,0.8044333333333333,0.785,98,0,0,0,0,0.9733333333333334,0.0,0.02666666666666667,675,825
