global_distress_mean,global_distress_max,global_distress_std,pain_index_mean,pain_index_max,pain_index_std,fear_index_mean,fear_index_max,fear_index_std,fatigue_index_mean,fatigue_index_max,fatigue_index_std,agitation_index_mean,agitation_index_max,agitation_index_std,tension_index_mean,tension_index_max,tension_index_std,respiratory_index_mean,respiratory_index_max,respiratory_index_std,gaze_variance_mean,gaze_variance_max,fixation_duration_mean,fixation_duration_max,recent_saccades_mean,recent_saccades_max,mean_gaze_speed_mean,mean_gaze_speed_max,max_gaze_speed_mean,max_gaze_speed_max,eye_contact_ratio_mean,eye_contact_ratio_max,face_confidence_mean,face_confidence_min,episode_pain_count,episode_agitation_count,episode_fatigue_count,episode_fear_count,episode_eye_closure_count,alert_ratio,scanning_ratio,eye_closed_ratio,window_start,window_end,label,source_file
46.9484,58.76,4.752153179236353,53.00266666666667,70.19,6.517510710485833,38.72433333333334,67.67,8.367631581122875,35.303266666666666,64.34,9.633473137633816,28.061000000000003,62.12,11.254685869754235,57.415,59.99,2.6776952801659157,73.42666666666666,86.81,18.53588439462298,0.4028146666666666,0.4871,0.0,0.0,43.99333333333333,55,0.1043046666666666,0.12,0.6458079999999999,0.7737,0.288034,0.3007,0.6542266666666667,0.0,20,0,0,0,0,0.0,0.88,0.12,975,1125,3,agitation_01_windows.csv
44.71793333333333,58.76,5.511081124725979,52.1654,70.19,6.818849479801407,42.53353333333334,69.22,10.492475996276497,32.61926666666667,64.28,10.208447028504422,32.50020000000001,63.56,10.349715196937456,57.5794,59.97,2.3203037957771797,45.53933333333333,86.81,24.327933034416823,0.3259186666666667,0.3962,0.0,0.0,45.61333333333334,55,0.1079753333333333,0.12,0.7358366666666669,1.0704,0.2898433333333333,0.3007,0.5572199999999999,0.0,8,0,0,2,0,0.0,0.9066666666666666,0.0933333333333333,1050,1200,3,agitation_01_windows.csv
41.01806666666667,52.19,2.732932072636737,49.709066666666665,63.14,5.379974844214867,41.379533333333335,69.22,11.102092331771374,30.21213333333333,64.37,10.465302503614982,28.82753333333333,63.56,10.799824876573382,57.70013333333333,59.96,2.331085234684621,27.863466666666664,33.41,2.252562444416476,0.2995526666666667,0.3658,0.0,0.0,35.833333333333336,47,0.0986686666666666,0.1127,1.0009066666666668,1.0704,0.2922646666666667,0.3002,0.5868466666666666,0.0,29,0,0,2,0,0.0,0.9466666666666668,0.0533333333333333,1125,1275,3,agitation_01_windows.csv
46.67133333333333,57.74,6.694825074193441,61.929600000000015,78.44,11.19017713302414,36.86613333333333,46.97,3.794713522831196,65.82873333333335,92.19,16.963652192267553,14.034733333333334,19.34,1.756191232905015,55.44153333333333,59.94,6.174017948881394,19.4212,25.45,3.3234828339636424,0.320518,0.4913,0.0737773333333333,0.8,30.473333333333333,60,0.13395,0.1842,0.887426666666667,1.3842,0.2758533333333333,0.6364,0.7974533333333333,0.0,79,0,72,0,45,0.0733333333333333,0.34,0.5866666666666667,0,150,2,distress_01_windows.csv
43.2724,56.51,6.675398857449663,56.21606666666668,79.09,11.722228920645124,36.75466666666667,46.97,4.284746735354349,59.714533333333335,92.19,14.42398648163438,13.771799999999995,19.47,1.785915466558055,52.3678,59.95,7.765275387191762,18.238,26.47,4.257361567541396,0.4355099999999999,0.5147,0.1006666666666666,0.8,50.473333333333336,64,0.151426,0.1842,1.316698666666667,1.3842,0.3554573333333333,0.4622,0.82198,0.777,60,0,43,0,20,0.0,0.6133333333333333,0.3866666666666666,75,225,2,distress_01_windows.csv
45.7322,56.51,7.03875245104657,60.27799999999999,79.09,11.97365267532267,36.474466666666665,44.65,3.1860251764629743,64.14453333333334,85.57,15.233290222037205,14.615999999999998,21.03,1.6966662930780212,54.52293333333333,59.98,7.462297498442237,18.973133333333337,26.47,3.922269945545191,0.4683613333333334,0.5147,0.0537773333333333,0.7,50.66666666666666,64,0.1360473333333333,0.1665,1.3732473333333337,1.3842,0.4033946666666667,0.4716,0.8095933333333333,0.776,59,0,41,0,0,0.0,0.4933333333333333,0.5066666666666667,150,300,2,distress_01_windows.csv
45.422,54.26,6.830036406596691,59.74533333333333,73.99,11.361157934809585,37.07573333333333,44.65,3.849500856106322,62.960933333333344,83.38,17.06437957060713,14.242533333333334,21.03,1.839141609908693,55.59246666666666,59.98,5.86464551606342,18.099666666666664,22.68,2.658493395979257,0.278722,0.4639,0.036444,0.7,43.85333333333333,57,0.1035873333333333,0.1351,1.089704,1.3842,0.4420706666666666,0.4854,0.8144,0.776,92,0,35,0,0,0.0,0.48,0.52,225,375,2,distress_01_windows.csv
44.28926666666666,53.16,5.62631796302245,57.985733333333336,73.56,9.293963354120809,36.44813333333334,43.86,4.414036547177767,60.03373333333335,82.27,14.295847688628518,14.10333333333333,18.01,1.989972738225685,56.01,59.96,5.2858579208801615,18.05433333333333,21.47,2.1607652809948084,0.13129,0.3592,0.0166666666666666,0.3667,52.48,69,0.1188053333333333,0.1645,0.9292066666666668,1.1495,0.4406779999999999,0.4854,0.8178133333333333,0.775,147,0,71,0,0,0.0,0.48,0.52,300,450,2,distress_01_windows.csv
45.227066666666666,54.08,6.541584844470408,59.88533333333333,75.8,11.077885744703586,35.56346666666666,44.71,4.698503972480852,63.011066666666665,82.27,15.812209968549162,14.5598,18.06,1.7172838199088718,54.56933333333333,59.96,7.1220013274554645,18.39953333333333,24.42,3.045669901661725,0.1841866666666666,0.2725,0.0388886666666666,0.5,64.66,69,0.1540833333333333,0.1665,1.0392839999999997,1.0413,0.4344373333333334,0.4649,0.8112133333333333,0.775,76,0,76,0,0,0.0,0.4266666666666667,0.5733333333333334,375,525,2,distress_01_windows.csv
47.253600000000006,54.96,7.8494790388412445,63.80686666666667,77.3,13.678768103441936,35.29866666666666,44.71,4.715094946863937,67.29093333333334,82.72,18.379410472710617,13.6902,18.06,1.3184409493461402,55.11926666666666,59.96,7.017854516085992,19.67053333333333,25.9,4.319271437860208,0.206326,0.2788,0.0388886666666666,0.5,65.02,69,0.153878,0.1665,1.02338,1.0413,0.4262986666666666,0.4649,0.8213600000000001,0.79,73,0,73,0,0,0.0,0.3666666666666666,0.6333333333333333,450,600,2,distress_01_windows.csv
47.74913333333334,54.96,7.252221037868532,64.0178,77.3,13.131091229310808,35.5226,44.44,4.712063545736666,68.16613333333332,82.72,18.09047447768412,13.036933333333334,16.68,1.1962053799251902,58.44426666666666,59.93,2.6168104840854807,19.8936,25.9,3.796273389918949,0.168036,0.2788,0.006222,0.2333,64.64,69,0.1483313333333333,0.1616,1.003946,1.0161,0.4157773333333333,0.4387,0.8314733333333334,0.814,76,0,76,0,0,0.0,0.36,0.64,525,675,2,distress_01_windows.csv
44.985200000000006,54.41,6.856198559301193,58.50793333333333,75.87,12.56181046972947,38.5108,48.73,5.554491564212943,59.78746666666666,82.43,18.73435759808634,13.707466666666663,18.67,1.545028913813271,58.18579999999999,59.97,3.5434626961765283,18.876800000000003,23.83,2.914419674698285,0.1401753333333333,0.1707,0.040222,0.5667,61.56,69,0.1356946666666666,0.1511,0.9394040000000003,0.9984,0.4178966666666666,0.4387,0.82464,0.777,76,0,54,0,0,0.0,0.58,0.42,600,750,2,distress_01_windows.csv
44.90713333333333,54.41,5.61321192392629,57.938133333333326,75.87,10.54568828757104,40.065466666666666,50.99,5.464086233888028,55.63706666666666,82.43,15.397713355323477,16.287,28.45,3.060376506643604,58.25286666666667,59.97,3.761605100900816,20.046266666666668,24.92,3.110104455974004,0.1937813333333333,0.3203,0.042222,0.6333,60.38666666666666,70,0.1376086666666666,0.1652,1.0279200000000004,1.2018,0.4144166666666666,0.4335,0.7980999999999999,0.729,69,0,54,0,0,0.0,0.7666666666666667,0.2333333333333333,675,825,2,distress_01_windows.csv
43.9422,53.82,5.15726422845947,56.16806666666668,73.74,9.592634597388544,40.61820000000001,51.57,5.733760501619587,52.823933333333336,81.07,13.826231119701111,17.016000000000002,28.45,2.770005209211781,57.632,59.91,4.186754280990941,19.51213333333333,24.92,3.0504722016835117,0.2370233333333333,0.3203,0.038444,0.6333,58.14,70,0.1417886666666666,0.1652,1.1886160000000006,1.2018,0.427384,0.4474,0.7874200000000001,0.729,22,0,41,2,0,0.0,0.8266666666666667,0.1733333333333333,750,900,2,distress_01_windows.csv
46.0838,54.81,6.0092044242212745,60.57933333333333,76.49,11.14917191776598,38.85253333333333,51.57,5.127882091780542,59.30553333333333,78.89,15.652666755517544,15.6818,28.06,1.728665571392605,58.11899999999999,59.95,3.8655221392970938,19.929,24.39,2.4328235729112686,0.2188753333333333,0.2755,0.030222,0.5333,56.306666666666665,67,0.1270433333333333,0.1569,0.9812000000000002,1.2018,0.4272466666666666,0.4474,0.7938866666666666,0.492,97,0,22,2,0,0.0,0.5666666666666667,0.4333333333333333,825,975,2,distress_01_windows.csv
46.361066666666666,55.17,6.223132764526376,60.67586666666666,77.55,12.319276006502362,39.72766666666666,66.59,8.263076309068278,59.46886666666666,78.59,17.270850973180437,16.698333333333334,34.42,3.323052372345526,57.98366666666666,59.95,4.025976961207059,19.418066666666668,24.71,3.2229928349777124,0.2055686666666667,0.2236,0.0,0.0,60.67333333333333,70,0.1237913333333333,0.1522,0.7247426666666664,1.2018,0.414358,0.4295,0.7862333333333333,0.492,100,0,21,1,0,0.0,0.5,0.5,900,1050,2,distress_01_windows.csv
44.088,55.45,6.314957635082433,56.228,80.34,13.3668675834426,42.72346666666667,66.75,10.153875180942329,52.57346666666667,78.59,17.517334080010393,17.285466666666665,34.42,3.9676966737459383,57.047133333333335,59.95,4.379763460357202,18.1616,26.77,3.851747634376657,0.2012573333333333,0.2728,0.0,0.0,52.2,70,0.1137693333333333,0.1401,0.7466959999999999,1.191,0.4132486666666666,0.4233,0.7854266666666667,0.7,76,0,37,10,0,0.0,0.6266666666666667,0.3733333333333333,975,1125,2,distress_01_windows.csv
40.71133333333333,49.29,2.8574047610865505,54.98199999999999,64.74,3.734485580416073,30.3078,37.34,3.889212385543604,47.81613333333333,100.0,16.27762068866689,16.07806666666667,26.63,1.3712761394260764,58.57573333333334,59.97,2.069284591436843,14.798266666666668,16.25,0.6247949963564335,0.0083593333333333,0.0167,0.5251106666666667,1.8667,4.113333333333333,10,0.0389959999999999,0.1058,0.2125286666666667,0.2147,0.728342,0.9084,0.7468333333333333,0.0,136,0,14,0,3,0.8066666666666666,0.0,0.1933333333333333,0,150,1,fatigue_01_windows.csv
39.892066666666665,45.74,2.719381418179353,54.05966666666667,63.8,5.198113547422907,31.8616,41.39,5.54961321344037,42.900666666666666,70.43,13.667490928382025,16.185866666666666,22.02,1.0114354120956826,58.195666666666654,59.97,2.574220000888695,15.096666666666666,17.55,1.2478817846838943,0.017816,0.0313,0.3337766666666666,1.8667,12.266666666666667,21,0.0410126666666666,0.0509,0.2355,0.2563,0.801044,0.9084,0.7652933333333334,0.743,150,0,24,0,0,0.3933333333333333,0.3666666666666666,0.24,75,225,1,fatigue_01_windows.csv
40.2522,45.95,3.317006386657632,54.0834,65.51,6.982478053800962,32.36473333333333,43.21,7.5179283431479265,44.8406,70.43,16.126906618668325,15.834066666666663,22.42,1.7190433958652729,58.0782,59.96,2.417373656672289,15.592999999999998,18.2,1.47082625274769,0.0340953333333333,0.0552,0.067332,0.5,21.28,27,0.0516486666666666,0.0618,0.26054,0.3199,0.7367013333333333,0.7881,0.7743733333333334,0.745,150,0,36,0,0,0.0,0.68,0.32,150,300,1,fatigue_01_windows.csv
41.56393333333333,46.8,3.811343524088713,56.29013333333332,66.07,8.153343283188333,30.86453333333333,43.21,8.475324197371998,50.53853333333334,73.33,18.076654690907763,15.298733333333333,22.42,1.8045316917134515,57.902,59.96,2.251304468986933,15.668266666666666,18.21,1.3877376435543598,0.0525786666666666,0.0727,0.0477766666666666,0.5,22.2,27,0.056568,0.0618,0.29234,0.3199,0.6880293333333334,0.7843,0.7793533333333332,0.745,150,0,14,0,0,0.0,0.5333333333333333,0.4666666666666667,225,375,1,fatigue_01_windows.csv
41.955466666666666,46.8,3.732642259463993,56.7332,66.07,8.098006741242443,30.4152,42.96,8.466220500143319,53.34766666666667,73.39,17.19094608812795,15.039866666666663,24.41,1.4786807046817818,57.00606666666667,59.96,5.4851506555104335,15.778733333333332,18.21,1.3280551944676744,0.0628993333333333,0.0727,0.010444,0.1667,20.38,25,0.0580373333333333,0.0628,0.332356,0.3718,0.6204693333333334,0.691,0.78272,0.746,150,0,17,0,0,0.0,0.5066666666666667,0.4933333333333333,300,450,1,fatigue_01_windows.csv
42.48653333333333,49.75,3.963934217257799,55.70146666666668,66.06,7.424513306234417,31.59113333333333,43.15,7.581792171540874,50.84140000000001,73.39,15.415050783059238,16.944599999999998,52.88,6.0377357672086704,53.12586666666667,59.95,9.953721383386018,27.71813333333333,44.97,11.904275154832764,0.0605906666666666,0.0686,0.008444,0.1667,18.686666666666667,22,0.058014,0.0631,0.358306,0.3718,0.6107046666666668,0.6361,0.7863533333333333,0.688,150,0,23,0,0,0.0266666666666666,0.58,0.3933333333333333,375,525,1,fatigue_01_windows.csv
43.37866666666666,49.75,3.5957860621735684,55.5338,65.01,6.4697897510521,31.028666666666663,43.15,6.42991150550924,51.1996,73.78,14.203189776910191,15.221133333333334,52.88,6.713470335216687,53.60993333333333,59.76,8.827924539402115,39.63273333333333,44.97,2.0211807621729623,0.0517066666666666,0.0686,0.0037773333333333,0.1667,18.05333333333333,24,0.0603366666666666,0.0694,0.3675039999999999,0.3718,0.603368,0.6279,0.80048,0.688,150,0,6,0,0,0.0266666666666666,0.6266666666666667,0.3466666666666667,450,600,1,fatigue_01_windows.csv
42.80533333333333,48.49,3.49148872435588,56.48506666666667,65.03,6.736628888952696,29.83846666666667,41.78,6.729845549716762,55.00126666666667,74.41,16.3604867462037,11.7532,13.57,0.6095397317351497,56.60986666666668,59.71,2.900641444141629,28.856800000000003,41.52,12.035369035143066,0.0441253333333333,0.0549,0.0062213333333333,0.1333,20.66,27,0.0654646666666666,0.0716,0.3585539999999999,0.3718,0.5854806666666668,0.6065,0.8111533333333334,0.8,150,0,5,0,0,0.0,0.54,0.46,525,675,1,fatigue_01_windows.csv
42.25406666666667,50.05,4.191338799849404,57.33866666666668,70.67,7.932436736130136,30.94753333333333,41.89,6.69752773546611,57.095266666666674,75.34,16.815095475032305,14.049066666666665,29.65,4.161866409310677,48.44513333333334,59.71,10.37191346417224,20.268200000000004,38.72,6.094860533775527,0.0402613333333333,0.0464,0.0106653333333333,0.1333,28.82,40,0.072162,0.0838,0.3414759999999999,0.3539,0.5719719999999999,0.5883,0.7968666666666667,0.707,150,0,6,0,0,0.0,0.48,0.52,600,750,1,fatigue_01_windows.csv
43.05386666666666,50.05,4.129633746645308,58.08946666666665,70.67,7.570033626716573,30.360733333333336,41.89,5.946323560666975,58.97526666666667,75.57,15.444647242714918,13.89926666666667,29.65,4.250041941627498,48.75586666666666,59.57,10.489804202027225,23.61093333333333,27.96,3.170757821611572,0.0304333333333333,0.0431,0.023332,0.3333,34.86,40,0.07586,0.0838,0.3114846666666667,0.3539,0.5652646666666666,0.5757,0.8001333333333333,0.707,150,0,23,0,0,0.0,0.4733333333333333,0.5266666666666666,675,825,1,fatigue_01_windows.csv
41.45293333333333,48.4,4.8600544845547935,54.6882,66.63,8.491736375508895,32.130399999999995,45.57,7.849450703647568,53.63706666666666,75.7,17.425693424877174,12.329866666666668,20.77,1.3830871930016524,54.6006,59.57,5.68682148161505,21.37173333333333,26.03,4.1987699935353655,0.0303013333333333,0.0399,0.0566653333333333,0.5333,30.8,38,0.0714186666666666,0.0799,0.2806686666666667,0.301,0.5601186666666667,0.5754,0.8107,0.779,103,0,22,0,0,0.0,0.58,0.42,750,900,1,fatigue_01_windows.csv
40.51213333333333,48.4,4.332357509813931,53.82313333333333,66.63,7.976669431348038,31.874,45.57,7.906727404877037,52.47739999999999,76.07,16.65859108547359,12.636266666666666,20.77,1.4496153373906508,54.59826666666667,59.96,5.719453879531636,16.658066666666667,24.52,3.137311227865697,0.039576,0.0465,0.0466653333333333,0.5333,23.4,34,0.06557,0.0766,0.2849113333333333,0.3422,0.5590320000000001,0.574,0.8105600000000001,0.779,76,0,27,0,0,0.02,0.6133333333333333,0.3666666666666666,825,975,1,fatigue_01_windows.csv
41.04366666666666,46.52,2.83721042141599,55.5104,64.79,5.747832959606918,29.91253333333334,39.72,5.922989244700784,55.073933333333336,76.12,13.119678436509217,13.7768,33.48,3.878494539459537,52.17853333333334,59.96,9.982697069803931,15.8256,19.22,1.328617124339156,0.0356299999999999,0.0465,0.193554,1.0333,14.666666666666666,23,0.0574233333333333,0.0688,0.3223013333333333,0.3422,0.5677933333333333,0.5837,0.7981266666666667,0.662,123,0,27,0,0,0.42,0.2333333333333333,0.3466666666666667,900,1050,1,fatigue_01_windows.csv
41.0182,46.89,2.8594621144356185,55.13446666666668,65.08,5.642447769163707,30.8166,39.72,5.843072974491667,53.93959999999999,76.56,13.129615015031971,13.647266666666669,33.48,3.8468109160333896,52.774066666666656,59.98,10.270677431155873,16.830066666666664,19.22,1.179171303063588,0.0244966666666666,0.0423,0.194888,1.0333,11.446666666666667,18,0.051428,0.0593,0.3288493333333334,0.3422,0.5776846666666665,0.5893,0.79556,0.662,150,0,2,0,0,0.6466666666666666,0.0466666666666666,0.3066666666666666,975,1125,1,fatigue_01_windows.csv
41.43553333333333,46.89,3.268683526364357,55.05433333333333,65.08,6.4797477389653375,31.734866666666665,40.55,6.389075695054525,54.055400000000006,76.8,15.136835538096546,12.149733333333334,13.9,0.5540285005469886,57.95660000000001,59.98,2.5390845018200063,16.797600000000003,18.28,1.0829060330933922,0.0226473333333333,0.0307,0.0155553333333333,0.3,15.833333333333334,21,0.0523886666666666,0.058,0.2993993333333334,0.3422,0.5821446666666668,0.5893,0.807,0.794,150,0,14,0,0,0.2466666666666666,0.4066666666666667,0.3466666666666667,1050,1200,1,fatigue_01_windows.csv
40.018600000000006,46.59,3.012477414769552,52.426266666666656,65.09,6.1345709275648925,34.551,40.77,6.596063270704803,47.7038,76.8,14.083158282432732,12.232933333333332,13.55,0.5129511229991895,58.73993333333332,59.98,2.018223185809858,16.222,18.28,1.0342678894339192,0.027922,0.0339,0.098666,0.8333,16.72,21,0.0512226666666666,0.058,0.28634,0.3153,0.588484,0.6006,0.8052,0.794,150,0,13,0,0,0.1866666666666666,0.6,0.2133333333333333,1125,1275,1,fatigue_01_windows.csv
39.745466666666665,46.05,3.0303353496100387,53.08413333333333,65.09,6.681918824464555,33.245666666666665,43.62,7.85271537841005,49.12506666666667,74.97,15.37625296893405,13.237000000000002,23.24,2.6669998603362464,52.714933333333335,59.98,11.121837564040163,15.534266666666667,16.76,0.9464233956575012,0.0321273333333333,0.0365,0.0982206666666666,0.8333,12.933333333333334,18,0.0476826666666666,0.0544,0.3023400000000001,0.3153,0.594608,0.6006,0.7971533333333334,0.706,150,0,1,0,0,0.4533333333333333,0.24,0.3066666666666666,1200,1350,1,fatigue_01_windows.csv
40.64706666666666,46.26,3.402080600402217,54.99253333333334,64.6,7.026776131405843,31.092133333333333,43.62,7.663935290904845,53.82606666666666,75.35,16.116559031911333,12.958266666666669,23.24,2.7953215340542137,52.0078,59.96,10.812832102670276,15.175399999999996,16.55,0.9141304079203162,0.033546,0.0381,0.0062213333333333,0.1333,11.946666666666667,15,0.0498199999999999,0.0576,0.3082066666666667,0.3153,0.5938673333333333,0.6005,0.8008266666666667,0.706,150,0,4,0,0,0.5733333333333334,0.0,0.4266666666666667,1275,1425,1,fatigue_01_windows.csv
35.89813333333333,43.45,0.8792823390511939,49.602133333333335,63.29,1.9522145699357312,38.10766666666667,42.42,3.225656463370952,24.7504,55.82,4.444979202131608,12.357133333333334,18.91,1.3233120623336254,58.53433333333333,59.97,1.4694793931188332,14.0182,14.89,0.4681379220848913,0.0083379999999999,0.0103,0.2653326666666666,0.9333,3.7,8,0.0368793333333333,0.0776,0.2395233333333333,0.3217,0.9040286666666668,1.0,0.7954533333333332,0.0,136,0,0,0,0,0.9933333333333332,0.0,0.0066666666666666,0,150,0,stable_01_windows.csv
